,Unnamed: 0,artist,song,href,track_id,uri,audio_features,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
26,8053,Daniel Barbiero,Epoche,spotify:track:0JJBBdQl7VQ9bSZzpwwZmu,0JJBBdQl7VQ9bSZzpwwZmu,spotify:track:0JJBBdQl7VQ9bSZzpwwZmu,"{'danceability': 0.317, 'energy': 0.00595, 'key': 11, 'loudness': -33.534, 'mode': 1, 'speechiness': 0.0344, 'acousticness': 0.994, 'instrumentalness': 0.928, 'liveness': 0.0837, 'valence': 0.051, 'tempo': 67.413, 'type': 'audio_features', 'id': '0JJBBdQl7VQ9bSZzpwwZmu', 'uri': 'spotify:track:0JJBBdQl7VQ9bSZzpwwZmu', 'track_href': 'https://api.spotify.com/v1/tracks/0JJBBdQl7VQ9bSZzpwwZmu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0JJBBdQl7VQ9bSZzpwwZmu', 'duration_ms': 215147, 'time_signature': 4}",0.317,0.00595,11.0,-33.534,1.0,0.0344,0.994,0.928,0.0837,0.051,67.413,audio_features,0JJBBdQl7VQ9bSZzpwwZmu,https://api.spotify.com/v1/tracks/0JJBBdQl7VQ9bSZzpwwZmu,https://api.spotify.com/v1/audio-analysis/0JJBBdQl7VQ9bSZzpwwZmu,215147.0,4.0
27,89888,moody alien,Anywhere Else (alien's re-bake) - Knopfdreher (ft. moody alien),spotify:track:4tGhOyRQ7SS4xOZ7Iw3uQr,4tGhOyRQ7SS4xOZ7Iw3uQr,spotify:track:4tGhOyRQ7SS4xOZ7Iw3uQr,"{'danceability': 0.392, 'energy': 0.457, 'key': 0, 'loudness': -7.571, 'mode': 1, 'speechiness': 0.0336, 'acousticness': 0.0222, 'instrumentalness': 0, 'liveness': 0.1, 'valence': 0.31, 'tempo': 172.318, 'type': 'audio_features', 'id': '4tGhOyRQ7SS4xOZ7Iw3uQr', 'uri': 'spotify:track:4tGhOyRQ7SS4xOZ7Iw3uQr', 'track_href': 'https://api.spotify.com/v1/tracks/4tGhOyRQ7SS4xOZ7Iw3uQr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4tGhOyRQ7SS4xOZ7Iw3uQr', 'duration_ms': 243360, 'time_signature': 3}",0.392,0.457,0.0,-7.571,1.0,0.0336,0.0222,0.0,0.1,0.31,172.318,audio_features,4tGhOyRQ7SS4xOZ7Iw3uQr,https://api.spotify.com/v1/tracks/4tGhOyRQ7SS4xOZ7Iw3uQr,https://api.spotify.com/v1/audio-analysis/4tGhOyRQ7SS4xOZ7Iw3uQr,243360.0,3.0
28,91840,Simon Waldram,Dandelion,spotify:track:5MIYtEW75hkwN77wuQH1ld,5MIYtEW75hkwN77wuQH1ld,spotify:track:5MIYtEW75hkwN77wuQH1ld,"{'danceability': 0.5, 'energy': 0.454, 'key': 7, 'loudness': -6.628, 'mode': 1, 'speechiness': 0.0308, 'acousticness': 0.753, 'instrumentalness': 0.295, 'liveness': 0.228, 'valence': 0.391, 'tempo': 115.557, 'type': 'audio_features', 'id': '5MIYtEW75hkwN77wuQH1ld', 'uri': 'spotify:track:5MIYtEW75hkwN77wuQH1ld', 'track_href': 'https://api.spotify.com/v1/tracks/5MIYtEW75hkwN77wuQH1ld', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5MIYtEW75hkwN77wuQH1ld', 'duration_ms': 129831, 'time_signature': 4}",0.5,0.454,7.0,-6.628,1.0,0.0308,0.753,0.295,0.228,0.391,115.557,audio_features,5MIYtEW75hkwN77wuQH1ld,https://api.spotify.com/v1/tracks/5MIYtEW75hkwN77wuQH1ld,https://api.spotify.com/v1/audio-analysis/5MIYtEW75hkwN77wuQH1ld,129831.0,4.0
29,18619,Rob Steady,Tremplin a Chenille,spotify:track:5fkXkDrAqipd1xbLY4rEgk,0ITtt0udpChyYnI8AscvXo,spotify:track:0ITtt0udpChyYnI8AscvXo,"{'danceability': 0.625, 'energy': 0.885, 'key': 5, 'loudness': -9.77, 'mode': 0, 'speechiness': 0.0769, 'acousticness': 0.00317, 'instrumentalness': 0.439, 'liveness': 0.121, 'valence': 0.964, 'tempo': 120.0, 'type': 'audio_features', 'id': '0ITtt0udpChyYnI8AscvXo', 'uri': 'spotify:track:0ITtt0udpChyYnI8AscvXo', 'track_href': 'https://api.spotify.com/v1/tracks/0ITtt0udpChyYnI8AscvXo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0ITtt0udpChyYnI8AscvXo', 'duration_ms': 192000, 'time_signature': 4}",0.625,0.885,5.0,-9.77,0.0,0.0769,0.00317,0.439,0.121,0.964,120.0,audio_features,0ITtt0udpChyYnI8AscvXo,https://api.spotify.com/v1/tracks/0ITtt0udpChyYnI8AscvXo,https://api.spotify.com/v1/audio-analysis/0ITtt0udpChyYnI8AscvXo,192000.0,4.0
30,83673,Taker 51,Onofre,spotify:track:6Eq3kzPI5tvtOaaXwyJWuW,4aMOIapl0RGpSbFDPnubFt,spotify:track:0t0F3Qyt3kKFU7rGxKa02t,"{'danceability': 0.718, 'energy': 0.341, 'key': 8, 'loudness': -10.771, 'mode': 1, 'speechiness': 0.106, 'acousticness': 0.513, 'instrumentalness': 0.943, 'liveness': 0.126, 'valence': 0.487, 'tempo': 159.054, 'type': 'audio_features', 'id': '0t0F3Qyt3kKFU7rGxKa02t', 'uri': 'spotify:track:0t0F3Qyt3kKFU7rGxKa02t', 'track_href': 'https://api.spotify.com/v1/tracks/0t0F3Qyt3kKFU7rGxKa02t', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0t0F3Qyt3kKFU7rGxKa02t', 'duration_ms': 218693, 'time_signature': 4}",0.718,0.341,8.0,-10.771,1.0,0.106,0.513,0.943,0.126,0.487,159.054,audio_features,0t0F3Qyt3kKFU7rGxKa02t,https://api.spotify.com/v1/tracks/0t0F3Qyt3kKFU7rGxKa02t,https://api.spotify.com/v1/audio-analysis/0t0F3Qyt3kKFU7rGxKa02t,218693.0,4.0
31,62555,Mittimus,Telekinetic Insects,spotify:track:0pOdE0BXSJjB2dMvTTk7oj,0pOdE0BXSJjB2dMvTTk7oj,spotify:track:0pOdE0BXSJjB2dMvTTk7oj,"{'danceability': 0.289, 'energy': 0.752, 'key': 7, 'loudness': -15.806, 'mode': 1, 'speechiness': 0.143, 'acousticness': 0.14, 'instrumentalness': 0.899, 'liveness': 0.423, 'valence': 0.0387, 'tempo': 83.454, 'type': 'audio_features', 'id': '0pOdE0BXSJjB2dMvTTk7oj', 'uri': 'spotify:track:0pOdE0BXSJjB2dMvTTk7oj', 'track_href': 'https://api.spotify.com/v1/tracks/0pOdE0BXSJjB2dMvTTk7oj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0pOdE0BXSJjB2dMvTTk7oj', 'duration_ms': 303520, 'time_signature': 3}",0.289,0.752,7.0,-15.806,1.0,0.143,0.14,0.899,0.423,0.0387,83.454,audio_features,0pOdE0BXSJjB2dMvTTk7oj,https://api.spotify.com/v1/tracks/0pOdE0BXSJjB2dMvTTk7oj,https://api.spotify.com/v1/audio-analysis/0pOdE0BXSJjB2dMvTTk7oj,303520.0,3.0
32,50778,Anitek,Float,spotify:track:69ylUPLusue7f4Q1fyiEdr,69ylUPLusue7f4Q1fyiEdr,spotify:track:2JIY6nN5kkkfNz0TckPqYu,"{'danceability': 0.783, 'energy': 0.504, 'key': 5, 'loudness': -5.349, 'mode': 0, 'speechiness': 0.124, 'acousticness': 0.202, 'instrumentalness': 0, 'liveness': 0.854, 'valence': 0.334, 'tempo': 126.009, 'type': 'audio_features', 'id': '2JIY6nN5kkkfNz0TckPqYu', 'uri': 'spotify:track:2JIY6nN5kkkfNz0TckPqYu', 'track_href': 'https://api.spotify.com/v1/tracks/2JIY6nN5kkkfNz0TckPqYu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2JIY6nN5kkkfNz0TckPqYu', 'duration_ms': 242150, 'time_signature': 4}",0.783,0.504,5.0,-5.349,0.0,0.124,0.202,0.0,0.854,0.334,126.009,audio_features,2JIY6nN5kkkfNz0TckPqYu,https://api.spotify.com/v1/tracks/2JIY6nN5kkkfNz0TckPqYu,https://api.spotify.com/v1/audio-analysis/2JIY6nN5kkkfNz0TckPqYu,242150.0,4.0
33,16735,People Like Us and Friends,People Like Us / More 2000 Announcements,spotify:track:7FzDVk2LKrTjOn362NeUmy,6tFeZgmfkspHPH33MWe3m0,spotify:track:6tFeZgmfkspHPH33MWe3m0,"{'danceability': 0.6, 'energy': 0.787, 'key': 6, 'loudness': -5.163, 'mode': 1, 'speechiness': 0.0366, 'acousticness': 0.043, 'instrumentalness': 0, 'liveness': 0.358, 'valence': 0.608, 'tempo': 127.977, 'type': 'audio_features', 'id': '6tFeZgmfkspHPH33MWe3m0', 'uri': 'spotify:track:6tFeZgmfkspHPH33MWe3m0', 'track_href': 'https://api.spotify.com/v1/tracks/6tFeZgmfkspHPH33MWe3m0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6tFeZgmfkspHPH33MWe3m0', 'duration_ms': 258907, 'time_signature': 4}",0.6,0.787,6.0,-5.163,1.0,0.0366,0.043,0.0,0.358,0.608,127.977,audio_features,6tFeZgmfkspHPH33MWe3m0,https://api.spotify.com/v1/tracks/6tFeZgmfkspHPH33MWe3m0,https://api.spotify.com/v1/audio-analysis/6tFeZgmfkspHPH33MWe3m0,258907.0,4.0
34,29102,OsO El roTo,El amor,spotify:track:3G7XZRL8w7Edqr92J2NUtm,3G7XZRL8w7Edqr92J2NUtm,spotify:track:3G7XZRL8w7Edqr92J2NUtm,"{'danceability': 0.469, 'energy': 0.233, 'key': 11, 'loudness': -18.049, 'mode': 1, 'speechiness': 0.411, 'acousticness': 0.792, 'instrumentalness': 0.181, 'liveness': 0.103, 'valence': 0.235, 'tempo': 99.149, 'type': 'audio_features', 'id': '3G7XZRL8w7Edqr92J2NUtm', 'uri': 'spotify:track:3G7XZRL8w7Edqr92J2NUtm', 'track_href': 'https://api.spotify.com/v1/tracks/3G7XZRL8w7Edqr92J2NUtm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3G7XZRL8w7Edqr92J2NUtm', 'duration_ms': 184267, 'time_signature': 4}",0.469,0.233,11.0,-18.049,1.0,0.411,0.792,0.181,0.103,0.235,99.149,audio_features,3G7XZRL8w7Edqr92J2NUtm,https://api.spotify.com/v1/tracks/3G7XZRL8w7Edqr92J2NUtm,https://api.spotify.com/v1/audio-analysis/3G7XZRL8w7Edqr92J2NUtm,184267.0,4.0
35,41493,Noise to Silence,Ode to Joy,spotify:track:7p8UZ2zaQzMn3uxLmFZf79,7p8UZ2zaQzMn3uxLmFZf79,spotify:track:7p8UZ2zaQzMn3uxLmFZf79,"{'danceability': 0.508, 'energy': 0.121, 'key': 7, 'loudness': -26.076, 'mode': 1, 'speechiness': 0.0542, 'acousticness': 0.989, 'instrumentalness': 0.929, 'liveness': 0.125, 'valence': 0.349, 'tempo': 140.085, 'type': 'audio_features', 'id': '7p8UZ2zaQzMn3uxLmFZf79', 'uri': 'spotify:track:7p8UZ2zaQzMn3uxLmFZf79', 'track_href': 'https://api.spotify.com/v1/tracks/7p8UZ2zaQzMn3uxLmFZf79', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7p8UZ2zaQzMn3uxLmFZf79', 'duration_ms': 114220, 'time_signature': 4}",0.508,0.121,7.0,-26.076,1.0,0.0542,0.989,0.929,0.125,0.349,140.085,audio_features,7p8UZ2zaQzMn3uxLmFZf79,https://api.spotify.com/v1/tracks/7p8UZ2zaQzMn3uxLmFZf79,https://api.spotify.com/v1/audio-analysis/7p8UZ2zaQzMn3uxLmFZf79,114220.0,4.0
36,88285,Rue de Prague,From Limbos,spotify:track:2QdIzYZgex1rqQ2OjA2LTb,2QdIzYZgex1rqQ2OjA2LTb,spotify:track:2QdIzYZgex1rqQ2OjA2LTb,"{'danceability': 0.365, 'energy': 0.155, 'key': 9, 'loudness': -19.436, 'mode': 0, 'speechiness': 0.0426, 'acousticness': 0.966, 'instrumentalness': 0.952, 'liveness': 0.1, 'valence': 0.122, 'tempo': 71.467, 'type': 'audio_features', 'id': '2QdIzYZgex1rqQ2OjA2LTb', 'uri': 'spotify:track:2QdIzYZgex1rqQ2OjA2LTb', 'track_href': 'https://api.spotify.com/v1/tracks/2QdIzYZgex1rqQ2OjA2LTb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2QdIzYZgex1rqQ2OjA2LTb', 'duration_ms': 129930, 'time_signature': 4}",0.365,0.155,9.0,-19.436,0.0,0.0426,0.966,0.952,0.1,0.122,71.467,audio_features,2QdIzYZgex1rqQ2OjA2LTb,https://api.spotify.com/v1/tracks/2QdIzYZgex1rqQ2OjA2LTb,https://api.spotify.com/v1/audio-analysis/2QdIzYZgex1rqQ2OjA2LTb,129930.0,4.0
37,12001,Samita Sinha,02 (excerpt),spotify:track:1Z6CHHfuwYQScmTSjsKtnF,1TSehAcbBAcmZlSNMjmf6U,spotify:track:1TSehAcbBAcmZlSNMjmf6U,"{'danceability': 0.52, 'energy': 0.364, 'key': 0, 'loudness': -9.484, 'mode': 1, 'speechiness': 0.0427, 'acousticness': 0.76, 'instrumentalness': 1.36e-05, 'liveness': 0.251, 'valence': 0.716, 'tempo': 184.244, 'type': 'audio_features', 'id': '1TSehAcbBAcmZlSNMjmf6U', 'uri': 'spotify:track:1TSehAcbBAcmZlSNMjmf6U', 'track_href': 'https://api.spotify.com/v1/tracks/1TSehAcbBAcmZlSNMjmf6U', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1TSehAcbBAcmZlSNMjmf6U', 'duration_ms': 237293, 'time_signature': 4}",0.52,0.364,0.0,-9.484,1.0,0.0427,0.76,1.36e-05,0.251,0.716,184.244,audio_features,1TSehAcbBAcmZlSNMjmf6U,https://api.spotify.com/v1/tracks/1TSehAcbBAcmZlSNMjmf6U,https://api.spotify.com/v1/audio-analysis/1TSehAcbBAcmZlSNMjmf6U,237293.0,4.0
38,85613,Boss Bass,Complex World,spotify:track:3rDNjj8YBwzdHGCmy3uYMO,3rDNjj8YBwzdHGCmy3uYMO,spotify:track:3rDNjj8YBwzdHGCmy3uYMO,"{'danceability': 0.763, 'energy': 0.882, 'key': 8, 'loudness': -6.882, 'mode': 0, 'speechiness': 0.234, 'acousticness': 0.00886, 'instrumentalness': 0.883, 'liveness': 0.102, 'valence': 0.617, 'tempo': 139.982, 'type': 'audio_features', 'id': '3rDNjj8YBwzdHGCmy3uYMO', 'uri': 'spotify:track:3rDNjj8YBwzdHGCmy3uYMO', 'track_href': 'https://api.spotify.com/v1/tracks/3rDNjj8YBwzdHGCmy3uYMO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3rDNjj8YBwzdHGCmy3uYMO', 'duration_ms': 298286, 'time_signature': 4}",0.763,0.882,8.0,-6.882,0.0,0.234,0.00886,0.883,0.102,0.617,139.982,audio_features,3rDNjj8YBwzdHGCmy3uYMO,https://api.spotify.com/v1/tracks/3rDNjj8YBwzdHGCmy3uYMO,https://api.spotify.com/v1/audio-analysis/3rDNjj8YBwzdHGCmy3uYMO,298286.0,4.0
39,82186,Vegaenduro,Ash Blond Garden,spotify:track:7HwTAcEPoUokwB6gqCIvBy,7HwTAcEPoUokwB6gqCIvBy,spotify:track:7HwTAcEPoUokwB6gqCIvBy,"{'danceability': 0.469, 'energy': 0.363, 'key': 4, 'loudness': -10.475, 'mode': 1, 'speechiness': 0.0316, 'acousticness': 0.0339, 'instrumentalness': 0.246, 'liveness': 0.0895, 'valence': 0.213, 'tempo': 112.255, 'type': 'audio_features', 'id': '7HwTAcEPoUokwB6gqCIvBy', 'uri': 'spotify:track:7HwTAcEPoUokwB6gqCIvBy', 'track_href': 'https://api.spotify.com/v1/tracks/7HwTAcEPoUokwB6gqCIvBy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7HwTAcEPoUokwB6gqCIvBy', 'duration_ms': 275187, 'time_signature': 4}",0.469,0.363,4.0,-10.475,1.0,0.0316,0.0339,0.246,0.0895,0.213,112.255,audio_features,7HwTAcEPoUokwB6gqCIvBy,https://api.spotify.com/v1/tracks/7HwTAcEPoUokwB6gqCIvBy,https://api.spotify.com/v1/audio-analysis/7HwTAcEPoUokwB6gqCIvBy,275187.0,4.0
40,74633,Projekt Klangform,Character Traumwelt-E ([interrupt:Jumper]'s Mystery Theatre Pt.I RMX),spotify:track:16hXBWOFpF44cKc4HCKboD,16hXBWOFpF44cKc4HCKboD,spotify:track:16hXBWOFpF44cKc4HCKboD,"{'danceability': 0.629, 'energy': 0.71, 'key': 4, 'loudness': -9.579, 'mode': 0, 'speechiness': 0.0556, 'acousticness': 0.42, 'instrumentalness': 0.884, 'liveness': 0.113, 'valence': 0.125, 'tempo': 127.963, 'type': 'audio_features', 'id': '16hXBWOFpF44cKc4HCKboD', 'uri': 'spotify:track:16hXBWOFpF44cKc4HCKboD', 'track_href': 'https://api.spotify.com/v1/tracks/16hXBWOFpF44cKc4HCKboD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/16hXBWOFpF44cKc4HCKboD', 'duration_ms': 517344, 'time_signature': 4}",0.629,0.71,4.0,-9.579,0.0,0.0556,0.42,0.884,0.113,0.125,127.963,audio_features,16hXBWOFpF44cKc4HCKboD,https://api.spotify.com/v1/tracks/16hXBWOFpF44cKc4HCKboD,https://api.spotify.com/v1/audio-analysis/16hXBWOFpF44cKc4HCKboD,517344.0,4.0
41,36789,Limiñanas,Gogo Girl,spotify:track:2kslIJBbkR3fLib9GrgCRv,2kslIJBbkR3fLib9GrgCRv,spotify:track:2kslIJBbkR3fLib9GrgCRv,"{'danceability': 0.537, 'energy': 0.711, 'key': 2, 'loudness': -5.051, 'mode': 1, 'speechiness': 0.0243, 'acousticness': 0.0241, 'instrumentalness': 8.41e-06, 'liveness': 0.269, 'valence': 0.74, 'tempo': 80.12, 'type': 'audio_features', 'id': '2kslIJBbkR3fLib9GrgCRv', 'uri': 'spotify:track:2kslIJBbkR3fLib9GrgCRv', 'track_href': 'https://api.spotify.com/v1/tracks/2kslIJBbkR3fLib9GrgCRv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2kslIJBbkR3fLib9GrgCRv', 'duration_ms': 237547, 'time_signature': 4}",0.537,0.711,2.0,-5.051,1.0,0.0243,0.0241,8.41e-06,0.269,0.74,80.12,audio_features,2kslIJBbkR3fLib9GrgCRv,https://api.spotify.com/v1/tracks/2kslIJBbkR3fLib9GrgCRv,https://api.spotify.com/v1/audio-analysis/2kslIJBbkR3fLib9GrgCRv,237547.0,4.0
42,56036,Cosmic Analog Ensemble,Seven Seas in Four Seasons,spotify:track:1e9Tt3nKBwRbuaU79kN3dn,1e9Tt3nKBwRbuaU79kN3dn,spotify:track:1e9Tt3nKBwRbuaU79kN3dn,"{'danceability': 0.31, 'energy': 0.893, 'key': 2, 'loudness': -6.102, 'mode': 1, 'speechiness': 0.107, 'acousticness': 0.119, 'instrumentalness': 0.0176, 'liveness': 0.248, 'valence': 0.427, 'tempo': 126.343, 'type': 'audio_features', 'id': '1e9Tt3nKBwRbuaU79kN3dn', 'uri': 'spotify:track:1e9Tt3nKBwRbuaU79kN3dn', 'track_href': 'https://api.spotify.com/v1/tracks/1e9Tt3nKBwRbuaU79kN3dn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1e9Tt3nKBwRbuaU79kN3dn', 'duration_ms': 168973, 'time_signature': 4}",0.31,0.893,2.0,-6.102,1.0,0.107,0.119,0.0176,0.248,0.427,126.343,audio_features,1e9Tt3nKBwRbuaU79kN3dn,https://api.spotify.com/v1/tracks/1e9Tt3nKBwRbuaU79kN3dn,https://api.spotify.com/v1/audio-analysis/1e9Tt3nKBwRbuaU79kN3dn,168973.0,4.0
43,42705,MV + EE,MV + EE Live at the OCCII,spotify:track:4tW2Ae372VrihMfsw3loc0,4tW2Ae372VrihMfsw3loc0,spotify:track:4tW2Ae372VrihMfsw3loc0,"{'danceability': 0.477, 'energy': 0.808, 'key': 3, 'loudness': -10.708, 'mode': 0, 'speechiness': 0.0471, 'acousticness': 0.00202, 'instrumentalness': 0.0263, 'liveness': 0.146, 'valence': 0.419, 'tempo': 155.985, 'type': 'audio_features', 'id': '4tW2Ae372VrihMfsw3loc0', 'uri': 'spotify:track:4tW2Ae372VrihMfsw3loc0', 'track_href': 'https://api.spotify.com/v1/tracks/4tW2Ae372VrihMfsw3loc0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4tW2Ae372VrihMfsw3loc0', 'duration_ms': 150409, 'time_signature': 4}",0.477,0.808,3.0,-10.708,0.0,0.0471,0.00202,0.0263,0.146,0.419,155.985,audio_features,4tW2Ae372VrihMfsw3loc0,https://api.spotify.com/v1/tracks/4tW2Ae372VrihMfsw3loc0,https://api.spotify.com/v1/audio-analysis/4tW2Ae372VrihMfsw3loc0,150409.0,4.0
44,36829,Bruce Miller,home sufi 1 (camel song),spotify:track:3mN4ZW45fZVR9ZIqC4RJ6S,6hEN2MHD98OWVTiX3vmX9u,spotify:track:31sxrIYxU3D4uL5khL1nJA,"{'danceability': 0.684, 'energy': 0.751, 'key': 7, 'loudness': -6.904, 'mode': 0, 'speechiness': 0.134, 'acousticness': 0.0185, 'instrumentalness': 0.0138, 'liveness': 0.294, 'valence': 0.894, 'tempo': 96.522, 'type': 'audio_features', 'id': '31sxrIYxU3D4uL5khL1nJA', 'uri': 'spotify:track:31sxrIYxU3D4uL5khL1nJA', 'track_href': 'https://api.spotify.com/v1/tracks/31sxrIYxU3D4uL5khL1nJA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/31sxrIYxU3D4uL5khL1nJA', 'duration_ms': 127133, 'time_signature': 4}",0.684,0.751,7.0,-6.904,0.0,0.134,0.0185,0.0138,0.294,0.894,96.522,audio_features,31sxrIYxU3D4uL5khL1nJA,https://api.spotify.com/v1/tracks/31sxrIYxU3D4uL5khL1nJA,https://api.spotify.com/v1/audio-analysis/31sxrIYxU3D4uL5khL1nJA,127133.0,4.0
45,29973,Julien Mier,Windmills & Lantarnlights,spotify:track:2f4mTu5Y6I3wVApqhy5wbV,2f4mTu5Y6I3wVApqhy5wbV,spotify:track:3XkUCBouaD0NOAjfbi5D95,"{'danceability': 0.642, 'energy': 0.306, 'key': 1, 'loudness': -23.626, 'mode': 1, 'speechiness': 0.0509, 'acousticness': 0.84, 'instrumentalness': 0.904, 'liveness': 0.101, 'valence': 0.0399, 'tempo': 99.984, 'type': 'audio_features', 'id': '3XkUCBouaD0NOAjfbi5D95', 'uri': 'spotify:track:3XkUCBouaD0NOAjfbi5D95', 'track_href': 'https://api.spotify.com/v1/tracks/3XkUCBouaD0NOAjfbi5D95', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3XkUCBouaD0NOAjfbi5D95', 'duration_ms': 185853, 'time_signature': 4}",0.642,0.306,1.0,-23.626,1.0,0.0509,0.84,0.904,0.101,0.0399,99.984,audio_features,3XkUCBouaD0NOAjfbi5D95,https://api.spotify.com/v1/tracks/3XkUCBouaD0NOAjfbi5D95,https://api.spotify.com/v1/audio-analysis/3XkUCBouaD0NOAjfbi5D95,185853.0,4.0
46,10374,Salam,Drogue,spotify:track:2n5TA1DX2pim4rEhZudhwc,2te9bELW3Ny3Ui6mjQwE7o,spotify:track:2n5TA1DX2pim4rEhZudhwc,"{'danceability': 0.904, 'energy': 0.581, 'key': 9, 'loudness': -5.852, 'mode': 0, 'speechiness': 0.0939, 'acousticness': 0.13, 'instrumentalness': 0, 'liveness': 0.375, 'valence': 0.826, 'tempo': 121.997, 'type': 'audio_features', 'id': '2n5TA1DX2pim4rEhZudhwc', 'uri': 'spotify:track:2n5TA1DX2pim4rEhZudhwc', 'track_href': 'https://api.spotify.com/v1/tracks/2n5TA1DX2pim4rEhZudhwc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2n5TA1DX2pim4rEhZudhwc', 'duration_ms': 195163, 'time_signature': 4}",0.904,0.581,9.0,-5.852,0.0,0.0939,0.13,0.0,0.375,0.826,121.997,audio_features,2n5TA1DX2pim4rEhZudhwc,https://api.spotify.com/v1/tracks/2n5TA1DX2pim4rEhZudhwc,https://api.spotify.com/v1/audio-analysis/2n5TA1DX2pim4rEhZudhwc,195163.0,4.0
47,56486,Asthmatic Astronaut,UP,spotify:track:1Kbaq0BewuzPPfZe8NxRAi,1Kbaq0BewuzPPfZe8NxRAi,spotify:track:1Kbaq0BewuzPPfZe8NxRAi,"{'danceability': 0.582, 'energy': 0.211, 'key': 5, 'loudness': -10.759, 'mode': 0, 'speechiness': 0.0409, 'acousticness': 0.921, 'instrumentalness': 0.703, 'liveness': 0.105, 'valence': 0.408, 'tempo': 93.966, 'type': 'audio_features', 'id': '1Kbaq0BewuzPPfZe8NxRAi', 'uri': 'spotify:track:1Kbaq0BewuzPPfZe8NxRAi', 'track_href': 'https://api.spotify.com/v1/tracks/1Kbaq0BewuzPPfZe8NxRAi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Kbaq0BewuzPPfZe8NxRAi', 'duration_ms': 58723, 'time_signature': 4}",0.582,0.211,5.0,-10.759,0.0,0.0409,0.921,0.703,0.105,0.408,93.966,audio_features,1Kbaq0BewuzPPfZe8NxRAi,https://api.spotify.com/v1/tracks/1Kbaq0BewuzPPfZe8NxRAi,https://api.spotify.com/v1/audio-analysis/1Kbaq0BewuzPPfZe8NxRAi,58723.0,4.0
48,98583,ROZKOL,Chum Spit,spotify:track:3hEsiReZASMZWwH5i4BWD9,3hEsiReZASMZWwH5i4BWD9,spotify:track:3hEsiReZASMZWwH5i4BWD9,"{'danceability': 0.678, 'energy': 0.805, 'key': 1, 'loudness': -6.741, 'mode': 1, 'speechiness': 0.0308, 'acousticness': 0.0058, 'instrumentalness': 0.81, 'liveness': 0.0952, 'valence': 0.454, 'tempo': 122.008, 'type': 'audio_features', 'id': '3hEsiReZASMZWwH5i4BWD9', 'uri': 'spotify:track:3hEsiReZASMZWwH5i4BWD9', 'track_href': 'https://api.spotify.com/v1/tracks/3hEsiReZASMZWwH5i4BWD9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3hEsiReZASMZWwH5i4BWD9', 'duration_ms': 141644, 'time_signature': 4}",0.678,0.805,1.0,-6.741,1.0,0.0308,0.0058,0.81,0.0952,0.454,122.008,audio_features,3hEsiReZASMZWwH5i4BWD9,https://api.spotify.com/v1/tracks/3hEsiReZASMZWwH5i4BWD9,https://api.spotify.com/v1/audio-analysis/3hEsiReZASMZWwH5i4BWD9,141644.0,4.0
49,55707,Derek Clegg,Back To Life,spotify:track:25exkrIuNdaVhWuPJWraU0,25exkrIuNdaVhWuPJWraU0,spotify:track:25exkrIuNdaVhWuPJWraU0,"{'danceability': 0.54, 'energy': 0.499, 'key': 4, 'loudness': -8.11, 'mode': 1, 'speechiness': 0.028, 'acousticness': 0.638, 'instrumentalness': 9.35e-05, 'liveness': 0.271, 'valence': 0.285, 'tempo': 113.821, 'type': 'audio_features', 'id': '25exkrIuNdaVhWuPJWraU0', 'uri': 'spotify:track:25exkrIuNdaVhWuPJWraU0', 'track_href': 'https://api.spotify.com/v1/tracks/25exkrIuNdaVhWuPJWraU0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/25exkrIuNdaVhWuPJWraU0', 'duration_ms': 206579, 'time_signature': 4}",0.54,0.499,4.0,-8.11,1.0,0.028,0.638,9.35e-05,0.271,0.285,113.821,audio_features,25exkrIuNdaVhWuPJWraU0,https://api.spotify.com/v1/tracks/25exkrIuNdaVhWuPJWraU0,https://api.spotify.com/v1/audio-analysis/25exkrIuNdaVhWuPJWraU0,206579.0,4.0
